REF_Fst,CAND_Fst,GI5_Fst,LFY_Fst,FRI_Fst,weights,xCoord.S1,yCoord.S1,xCoord.S2,yCoord.S2,s1.bio_1,s1.bio_10,s1.bio_15,s1.bio_18,s1.bio_2,s1.bio_7,s2.bio_1,s2.bio_10,s2.bio_15,s2.bio_18,s2.bio_2,s2.bio_7
0.278415005,0.363503147,0.143947998,0.122941437,0.074027667,1,-206.1196358,1462.084383,-3153.883063,3997.134713,0.3,16.7,51,203,9.5,48.4,-3.6,9.1,62,168,7.6,33.6
0.161331699,0.225683371,0.131996933,0.189791228,0.23357255,1,-206.1196358,1462.084383,-1478.058372,3049.382989,0.3,16.7,51,203,9.5,48.4,-5.8,14,48,141,11,53.1
0.141640582,0.161990517,0.023458685,0.143532218,0.113699523,1,-206.1196358,1462.084383,-149.4650633,1065.28304,0.3,16.7,51,203,9.5,48.4,3,18.5,55,219,11.7,48.7
0.209383803,0.170056382,0.016136446,0.098498011,0.143105939,1,-206.1196358,1462.084383,1255.675587,1059.596183,0.3,16.7,51,203,9.5,48.4,0.8,15,30,312,11.3,46.2
0.857568091,0.380772073,0.12712312,0.157082647,0.124181177,1,-206.1196358,1462.084383,2245.349458,1139.797348,0.3,16.7,51,203,9.5,48.4,5.2,17.2,12,257,9.2,36.8
0.15089986,0.110854528,0.024859907,0.136583431,0.084149953,1,-206.1196358,1462.084383,305.0026349,1126.635862,0.3,16.7,51,203,9.5,48.4,0.7,16.2,36,279,11.3,49.2
0.123892253,0.12045561,0.007649899,0.075666542,0.040725428,1,-206.1196358,1462.084383,-489.7474458,1773.978036,0.3,16.7,51,203,9.5,48.4,-1.8,14.7,49,222,11.3,50.8
0.135484481,0.138462853,0.034751728,0.096142411,0.082080688,1,-206.1196358,1462.084383,-1067.325553,1459.492846,0.3,16.7,51,203,9.5,48.4,2.4,15.6,62,206,11.7,43.3
0.130115819,0.134353841,0.0154052,0.22955866,0.067672791,1,-206.1196358,1462.084383,-534.9494546,2153.127533,0.3,16.7,51,203,9.5,48.4,-4.5,13.4,48,180,10.9,53.7
0.196701534,0.180249982,0.055316697,0.228087389,0.073135865,1,-206.1196358,1462.084383,-2101.183665,2731.513395,0.3,16.7,51,203,9.5,48.4,-3.4,9.3,35,109,11,41
0.165404403,0.163963853,0.035233298,0.175580269,0.088601029,1,-206.1196358,1462.084383,-445.8753816,1947.907655,0.3,16.7,51,203,9.5,48.4,-3.3,13.7,48,222,10.1,50.1
0.12910651,0.225871318,0.357295791,0.056553627,0.125440189,1,-1066.543011,2393.759537,-1664.200218,3493.36477,-3.3,13.9,36,133,10.5,50.7,-9.2,11.4,42,93,9.3,51.2
0.310049368,0.310498825,0.196361515,0.24724589,0.070641017,1,-1066.543011,2393.759537,1585.576093,2245.811056,-3.3,13.9,36,133,10.5,50.7,-5.6,9.3,29,175,8.9,44.4
0.543164445,0.584051737,0.398850511,0.703868046,0.174787645,1,-1066.543011,2393.759537,1866.055322,1698.872071,-3.3,13.9,36,133,10.5,50.7,-3.6,11.4,28,306,10.7,46.4
0.096027331,0.088773858,0.006707633,0.127677365,0.073720216,1,-1066.543011,2393.759537,-564.6831192,1514.882574,-3.3,13.9,36,133,10.5,50.7,0.1,15.8,48,195,12.1,50.5
0.126706453,0.106570871,0.007250425,0.111951909,0.132649158,1,-1066.543011,2393.759537,-426.7698953,1216.374288,-3.3,13.9,36,133,10.5,50.7,1.5,16.8,51,186,12,48.9
0.52237197,0.464831604,0.256526737,0.340829165,0.360499185,1,-1066.543011,2393.759537,1824.687253,1541.520674,-3.3,13.9,36,133,10.5,50.7,-2.1,12.5,25,334,11.1,46.1
0.348410281,0.313387293,0.049782653,0.281768222,0.147089751,1,-1066.543011,2393.759537,1983.805474,1248.076615,-3.3,13.9,36,133,10.5,50.7,2.1,15,15,302,10.8,41.6
0.262752837,0.284120298,0.121818109,0.017108934,0.073809118,1,-1066.543011,2393.759537,-3153.883063,3997.134713,-3.3,13.9,36,133,10.5,50.7,-3.6,9.1,62,168,7.6,33.6
0.130349641,0.171030733,0.092657978,0.103006639,0.237702205,1,-1066.543011,2393.759537,-1478.058372,3049.382989,-3.3,13.9,36,133,10.5,50.7,-5.8,14,48,141,11,53.1
0.125009713,0.167049965,0.03924685,0.366915768,0.151914936,1,-1066.543011,2393.759537,-149.4650633,1065.28304,-3.3,13.9,36,133,10.5,50.7,3,18.5,55,219,11.7,48.7
0.189895643,0.151458924,0.028211961,0.047360763,0.154259942,1,-1066.543011,2393.759537,1255.675587,1059.596183,-3.3,13.9,36,133,10.5,50.7,0.8,15,30,312,11.3,46.2
0.848259134,0.427919711,0.141947234,0.552151881,0.122284885,1,-1066.543011,2393.759537,2245.349458,1139.797348,-3.3,13.9,36,133,10.5,50.7,5.2,17.2,12,257,9.2,36.8
0.136776308,0.089415003,0.033785339,0.019765494,0.020577018,1,-1066.543011,2393.759537,305.0026349,1126.635862,-3.3,13.9,36,133,10.5,50.7,0.7,16.2,36,279,11.3,49.2
0.1071364,0.099129648,0.012310627,0.113061024,0.065532304,1,-1066.543011,2393.759537,-489.7474458,1773.978036,-3.3,13.9,36,133,10.5,50.7,-1.8,14.7,49,222,11.3,50.8
0.123991454,0.107856352,0.053626854,0.050124978,0.066968548,1,-1066.543011,2393.759537,-1067.325553,1459.492846,-3.3,13.9,36,133,10.5,50.7,2.4,15.6,62,206,11.7,43.3
0.122964974,0.081301614,0.003543381,0.083814297,0.073847655,1,-1066.543011,2393.759537,-534.9494546,2153.127533,-3.3,13.9,36,133,10.5,50.7,-4.5,13.4,48,180,10.9,53.7
0.157571805,0.152738995,0.032682499,0.141136828,0.092774904,1,-1066.543011,2393.759537,-2101.183665,2731.513395,-3.3,13.9,36,133,10.5,50.7,-3.4,9.3,35,109,11,41
0.144990082,0.152241275,0.01851134,0.076479482,0.094150717,1,-1066.543011,2393.759537,-445.8753816,1947.907655,-3.3,13.9,36,133,10.5,50.7,-3.3,13.7,48,222,10.1,50.1
0.313457597,0.58949685,0.797722023,0.248519837,0.237727007,1,-1664.200218,3493.36477,1585.576093,2245.811056,-9.2,11.4,42,93,9.3,51.2,-5.6,9.3,29,175,8.9,44.4
0.567721468,0.972266367,1,0.819986573,0.274391046,1,-1664.200218,3493.36477,1866.055322,1698.872071,-9.2,11.4,42,93,9.3,51.2,-3.6,11.4,28,306,10.7,46.4
0.132646599,0.235618542,0.337719377,0.208405531,0.142736844,1,-1664.200218,3493.36477,-564.6831192,1514.882574,-9.2,11.4,42,93,9.3,51.2,0.1,15.8,48,195,12.1,50.5
0.147695373,0.261439726,0.359089437,0.245192433,0.192870887,1,-1664.200218,3493.36477,-426.7698953,1216.374288,-9.2,11.4,42,93,9.3,51.2,1.5,16.8,51,186,12,48.9
0.5299409,0.798181276,0.79813077,0.28468941,0.780751304,1,-1664.200218,3493.36477,1824.687253,1541.520674,-9.2,11.4,42,93,9.3,51.2,-2.1,12.5,25,334,11.1,46.1
0.36518293,0.529719471,0.510001489,0.230757933,0.371654086,1,-1664.200218,3493.36477,1983.805474,1248.076615,-9.2,11.4,42,93,9.3,51.2,2.1,15,15,302,10.8,41.6
0.242656283,0.429923054,0.434255149,0.053906458,0.096016186,1,-1664.200218,3493.36477,-3153.883063,3997.134713,-9.2,11.4,42,93,9.3,51.2,-3.6,9.1,62,168,7.6,33.6
0.107990582,0.171201373,0.296789508,0.043339092,0.068066745,1,-1664.200218,3493.36477,-1478.058372,3049.382989,-9.2,11.4,42,93,9.3,51.2,-5.8,14,48,141,11,53.1
0.157782823,0.396014784,0.469737011,0.443395925,0.372561033,1,-1664.200218,3493.36477,-149.4650633,1065.28304,-9.2,11.4,42,93,9.3,51.2,3,18.5,55,219,11.7,48.7
0.249123549,0.351251664,0.45888469,0.050084498,0.397831576,1,-1664.200218,3493.36477,1255.675587,1059.596183,-9.2,11.4,42,93,9.3,51.2,0.8,15,30,312,11.3,46.2
0.853597124,0.655274748,0.619307849,0.561087869,0.325447074,1,-1664.200218,3493.36477,2245.349458,1139.797348,-9.2,11.4,42,93,9.3,51.2,5.2,17.2,12,257,9.2,36.8
0.171716572,0.332763929,0.503943665,0.072944576,0.19781644,1,-1664.200218,3493.36477,305.0026349,1126.635862,-9.2,11.4,42,93,9.3,51.2,0.7,16.2,36,279,11.3,49.2
0.149669684,0.288725038,0.409279829,0.156897776,0.214411245,1,-1664.200218,3493.36477,-489.7474458,1773.978036,-9.2,11.4,42,93,9.3,51.2,-1.8,14.7,49,222,11.3,50.8
0.15982962,0.323745219,0.533527608,0.121883586,0.09303712,1,-1664.200218,3493.36477,-1067.325553,1459.492846,-9.2,11.4,42,93,9.3,51.2,2.4,15.6,62,206,11.7,43.3
0.145957217,0.259938924,0.369428365,0.01548786,0.263306481,1,-1664.200218,3493.36477,-534.9494546,2153.127533,-9.2,11.4,42,93,9.3,51.2,-4.5,13.4,48,180,10.9,53.7
0.154894866,0.228206221,0.336600667,0.030993733,0.20242775,1,-1664.200218,3493.36477,-2101.183665,2731.513395,-9.2,11.4,42,93,9.3,51.2,-3.4,9.3,35,109,11,41
0.178367501,0.344727524,0.365412549,0.204139979,0.306829693,1,-1664.200218,3493.36477,-445.8753816,1947.907655,-9.2,11.4,42,93,9.3,51.2,-3.3,13.7,48,222,10.1,50.1
0.412714108,0.376309874,0.132795178,0.577760162,0.105068051,1,1585.576093,2245.811056,1866.055322,1698.872071,-5.6,9.3,29,175,8.9,44.4,-3.6,11.4,28,306,10.7,46.4
0.282132698,0.297774308,0.211571003,0.120919211,0.104711752,1,1585.576093,2245.811056,-564.6831192,1514.882574,-5.6,9.3,29,175,8.9,44.4,0.1,15.8,48,195,12.1,50.5
0.290756413,0.308503408,0.200607874,0.262717829,0.10186172,1,1585.576093,2245.811056,-426.7698953,1216.374288,-5.6,9.3,29,175,8.9,44.4,1.5,16.8,51,186,12,48.9
0.366017089,0.220016982,0.013259396,0.037599296,0.265067444,1,1585.576093,2245.811056,1824.687253,1541.520674,-5.6,9.3,29,175,8.9,44.4,-2.1,12.5,25,334,11.1,46.1
0.24792276,0.196274321,0.071994858,0.033224079,0.125947581,1,1585.576093,2245.811056,1983.805474,1248.076615,-5.6,9.3,29,175,8.9,44.4,2.1,15,15,302,10.8,41.6
0.452179156,0.644458461,0.431560495,0.170773248,0.165346877,1,1585.576093,2245.811056,-3153.883063,3997.134713,-5.6,9.3,29,175,8.9,44.4,-3.6,9.1,62,168,7.6,33.6
0.323366882,0.523671395,0.491123923,0.241170364,0.42849693,1,1585.576093,2245.811056,-1478.058372,3049.382989,-5.6,9.3,29,175,8.9,44.4,-5.8,14,48,141,11,53.1
0.29705815,0.264025636,0.097361482,0.164247341,0.08506274,1,1585.576093,2245.811056,-149.4650633,1065.28304,-5.6,9.3,29,175,8.9,44.4,3,18.5,55,219,11.7,48.7
0.302722929,0.338184328,0.112716557,0.119140469,0.12347034,1,1585.576093,2245.811056,1255.675587,1059.596183,-5.6,9.3,29,175,8.9,44.4,0.8,15,30,312,11.3,46.2
0.770110436,0.349924215,0.113885771,0.103116722,0.110547878,1,1585.576093,2245.811056,2245.349458,1139.797348,-5.6,9.3,29,175,8.9,44.4,5.2,17.2,12,257,9.2,36.8
0.299733779,0.235638909,0.090897789,0.161370468,0.083375024,1,1585.576093,2245.811056,305.0026349,1126.635862,-5.6,9.3,29,175,8.9,44.4,0.7,16.2,36,279,11.3,49.2
0.290607017,0.26616773,0.140700421,0.085642302,0.077977548,1,1585.576093,2245.811056,-489.7474458,1773.978036,-5.6,9.3,29,175,8.9,44.4,-1.8,14.7,49,222,11.3,50.8
0.320454043,0.247495166,0.073843678,0.124326886,0.104600271,1,1585.576093,2245.811056,-1067.325553,1459.492846,-5.6,9.3,29,175,8.9,44.4,2.4,15.6,62,206,11.7,43.3
0.322019475,0.316216862,0.203475116,0.281588603,0.095933303,1,1585.576093,2245.811056,-534.9494546,2153.127533,-5.6,9.3,29,175,8.9,44.4,-4.5,13.4,48,180,10.9,53.7
0.321743342,0.424847863,0.355826836,0.272801768,0.148117879,1,1585.576093,2245.811056,-2101.183665,2731.513395,-5.6,9.3,29,175,8.9,44.4,-3.4,9.3,35,109,11,41
0.326291461,0.375525499,0.260076095,0.210148312,0.054216656,1,1585.576093,2245.811056,-445.8753816,1947.907655,-5.6,9.3,29,175,8.9,44.4,-3.3,13.7,48,222,10.1,50.1
0.526672212,0.587122792,0.412464306,0.69673929,0.089630765,1,1866.055322,1698.872071,-564.6831192,1514.882574,-3.6,11.4,28,306,10.7,46.4,0.1,15.8,48,195,12.1,50.5
0.540441339,0.64759055,0.402042955,0.872820095,0.066881173,1,1866.055322,1698.872071,-426.7698953,1216.374288,-3.6,11.4,28,306,10.7,46.4,1.5,16.8,51,186,12,48.9
0.387133828,0.441752551,0.110437221,0.697314839,0.431645287,1,1866.055322,1698.872071,1824.687253,1541.520674,-3.6,11.4,28,306,10.7,46.4,-2.1,12.5,25,334,11.1,46.1
0.320668443,0.349074174,0.20634332,0.56946606,0.097204466,1,1866.055322,1698.872071,1983.805474,1248.076615,-3.6,11.4,28,306,10.7,46.4,2.1,15,15,302,10.8,41.6
0.74027666,0.978364842,0.647574611,0.698291161,0.275343664,1,1866.055322,1698.872071,-3153.883063,3997.134713,-3.6,11.4,28,306,10.7,46.4,-3.6,9.1,62,168,7.6,33.6
0.562237205,0.839719637,0.722710733,0.642107211,0.511307147,1,1866.055322,1698.872071,-1478.058372,3049.382989,-3.6,11.4,28,306,10.7,46.4,-5.8,14,48,141,11,53.1
0.521670948,0.553804902,0.267227862,0.951202027,0.110134299,1,1866.055322,1698.872071,-149.4650633,1065.28304,-3.6,11.4,28,306,10.7,46.4,3,18.5,55,219,11.7,48.7
0.514435255,0.565569591,0.28870967,0.572834924,0.159901009,1,1866.055322,1698.872071,1255.675587,1059.596183,-3.6,11.4,28,306,10.7,46.4,0.8,15,30,312,11.3,46.2
0.928497382,0.567531346,0.236483165,0.964129459,0.236310207,1,1866.055322,1698.872071,2245.349458,1139.797348,-3.6,11.4,28,306,10.7,46.4,5.2,17.2,12,257,9.2,36.8
0.539389269,0.539931977,0.264090774,0.66791091,0.226681856,1,1866.055322,1698.872071,305.0026349,1126.635862,-3.6,11.4,28,306,10.7,46.4,0.7,16.2,36,279,11.3,49.2
0.497117415,0.543953294,0.320267864,0.335974594,0.090948386,1,1866.055322,1698.872071,-489.7474458,1773.978036,-3.6,11.4,28,306,10.7,46.4,-1.8,14.7,49,222,11.3,50.8
0.537441546,0.520862342,0.241222611,0.597482719,0.134377567,1,1866.055322,1698.872071,-1067.325553,1459.492846,-3.6,11.4,28,306,10.7,46.4,2.4,15.6,62,206,11.7,43.3
0.548386928,0.573476369,0.411335054,0.749826544,0.116859754,1,1866.055322,1698.872071,-534.9494546,2153.127533,-3.6,11.4,28,306,10.7,46.4,-4.5,13.4,48,180,10.9,53.7
0.571049581,0.775734757,0.585994733,0.866075377,0.210762918,1,1866.055322,1698.872071,-2101.183665,2731.513395,-3.6,11.4,28,306,10.7,46.4,-3.4,9.3,35,109,11,41
0.553591194,0.770688052,0.470562453,0.662472876,0.124653188,1,1866.055322,1698.872071,-445.8753816,1947.907655,-3.6,11.4,28,306,10.7,46.4,-3.3,13.7,48,222,10.1,50.1
0.122267422,0.093971558,0.004108515,0.049894848,0.093247849,1,-564.6831192,1514.882574,-426.7698953,1216.374288,0.1,15.8,48,195,12.1,50.5,1.5,16.8,51,186,12,48.9
0.515365783,0.470106505,0.271042128,0.247616008,0.426383537,1,-564.6831192,1514.882574,1824.687253,1541.520674,0.1,15.8,48,195,12.1,50.5,-2.1,12.5,25,334,11.1,46.1
0.336988846,0.300464507,0.063077033,0.224222087,0.127143962,1,-564.6831192,1514.882574,1983.805474,1248.076615,0.1,15.8,48,195,12.1,50.5,2.1,15,15,302,10.8,41.6
0.24282606,0.309900498,0.102371509,0.073631412,0.124070371,1,-564.6831192,1514.882574,-3153.883063,3997.134713,0.1,15.8,48,195,12.1,50.5,-3.6,9.1,62,168,7.6,33.6
0.134963909,0.1927532,0.085378113,0.268292118,0.264886455,1,-564.6831192,1514.882574,-1478.058372,3049.382989,0.1,15.8,48,195,12.1,50.5,-5.8,14,48,141,11,53.1
0.124196842,0.141095958,0.042575274,0.087290505,0.125809662,1,-564.6831192,1514.882574,-149.4650633,1065.28304,0.1,15.8,48,195,12.1,50.5,3,18.5,55,219,11.7,48.7
0.185828023,0.158448954,0.030957192,0.117610205,0.154917541,1,-564.6831192,1514.882574,1255.675587,1059.596183,0.1,15.8,48,195,12.1,50.5,0.8,15,30,312,11.3,46.2
0.850978773,0.399279529,0.147803372,0.237318333,0.164009151,1,-564.6831192,1514.882574,2245.349458,1139.797348,0.1,15.8,48,195,12.1,50.5,5.2,17.2,12,257,9.2,36.8
0.137431133,0.12241772,0.04168564,0.073867863,0.122799617,1,-564.6831192,1514.882574,305.0026349,1126.635862,0.1,15.8,48,195,12.1,50.5,0.7,16.2,36,279,11.3,49.2
0.102824369,0.100524126,0.015476968,0.106605037,0.051390161,1,-564.6831192,1514.882574,-489.7474458,1773.978036,0.1,15.8,48,195,12.1,50.5,-1.8,14.7,49,222,11.3,50.8
0.13259929,0.116424681,0.06298576,0.03511848,0.074878274,1,-564.6831192,1514.882574,-1067.325553,1459.492846,0.1,15.8,48,195,12.1,50.5,2.4,15.6,62,206,11.7,43.3
0.11559215,0.128546891,0.009354222,0.27080352,0.080435768,1,-564.6831192,1514.882574,-534.9494546,2153.127533,0.1,15.8,48,195,12.1,50.5,-4.5,13.4,48,180,10.9,53.7
0.159986491,0.174557301,0.025599831,0.307014574,0.103862884,1,-564.6831192,1514.882574,-2101.183665,2731.513395,0.1,15.8,48,195,12.1,50.5,-3.4,9.3,35,109,11,41
0.147269968,0.162912185,0.014134978,0.047844934,0.119626202,1,-564.6831192,1514.882574,-445.8753816,1947.907655,0.1,15.8,48,195,12.1,50.5,-3.3,13.7,48,222,10.1,50.1
0.493001239,0.493820684,0.259453988,0.401842033,0.472665696,1,-426.7698953,1216.374288,1824.687253,1541.520674,1.5,16.8,51,186,12,48.9,-2.1,12.5,25,334,11.1,46.1
0.320156677,0.340621126,0.054664398,0.374554523,0.133634356,1,-426.7698953,1216.374288,1983.805474,1248.076615,1.5,16.8,51,186,12,48.9,2.1,15,15,302,10.8,41.6
0.288305633,0.299908369,0.119430543,0.083163441,0.191715373,1,-426.7698953,1216.374288,-3153.883063,3997.134713,1.5,16.8,51,186,12,48.9,-3.6,9.1,62,168,7.6,33.6
0.156342507,0.252940293,0.098687126,0.334404023,0.422330501,1,-426.7698953,1216.374288,-1478.058372,3049.382989,1.5,16.8,51,186,12,48.9,-5.8,14,48,141,11,53.1
0.133613625,0.152826361,0.034530174,0.189794059,0.119825478,1,-426.7698953,1216.374288,-149.4650633,1065.28304,1.5,16.8,51,186,12,48.9,3,18.5,55,219,11.7,48.7
0.193460238,0.197504421,0.028481989,0.164722842,0.186729477,1,-426.7698953,1216.374288,1255.675587,1059.596183,1.5,16.8,51,186,12,48.9,0.8,15,30,312,11.3,46.2
0.825552747,0.415982627,0.136071179,0.448236478,0.251573355,1,-426.7698953,1216.374288,2245.349458,1139.797348,1.5,16.8,51,186,12,48.9,5.2,17.2,12,257,9.2,36.8
0.138149975,0.12826175,0.034758301,0.076393354,0.158903833,1,-426.7698953,1216.374288,305.0026349,1126.635862,1.5,16.8,51,186,12,48.9,0.7,16.2,36,279,11.3,49.2
0.119177817,0.115282767,0.013917736,0.191851644,0.084526562,1,-426.7698953,1216.374288,-489.7474458,1773.978036,1.5,16.8,51,186,12,48.9,-1.8,14.7,49,222,11.3,50.8
0.118228417,0.113758099,0.053719391,0.064746874,0.092858447,1,-426.7698953,1216.374288,-1067.325553,1459.492846,1.5,16.8,51,186,12,48.9,2.4,15.6,62,206,11.7,43.3
0.121580133,0.14451775,0.012279437,0.318250981,0.118284364,1,-426.7698953,1216.374288,-534.9494546,2153.127533,1.5,16.8,51,186,12,48.9,-4.5,13.4,48,180,10.9,53.7
0.165576978,0.199728902,0.036233341,0.37180564,0.18592943,1,-426.7698953,1216.374288,-2101.183665,2731.513395,1.5,16.8,51,186,12,48.9,-3.4,9.3,35,109,11,41
0.172938504,0.117109291,0.020407141,0.04348747,0.09001503,1,-426.7698953,1216.374288,-445.8753816,1947.907655,1.5,16.8,51,186,12,48.9,-3.3,13.7,48,222,10.1,50.1
0.293349764,0.240759735,0.110390785,0.019208016,0.246051059,1,1824.687253,1541.520674,1983.805474,1248.076615,-2.1,12.5,25,334,11.1,46.1,2.1,15,15,302,10.8,41.6
0.657244411,0.797368124,0.490215724,0.254445824,0.524011809,1,1824.687253,1541.520674,-3153.883063,3997.134713,-2.1,12.5,25,334,11.1,46.1,-3.6,9.1,62,168,7.6,33.6
0.534836895,0.73299335,0.545882328,0.281676871,1,1,1824.687253,1541.520674,-1478.058372,3049.382989,-2.1,12.5,25,334,11.1,46.1,-5.8,14,48,141,11,53.1
0.459017954,0.40185865,0.142704837,0.298864387,0.212610754,1,1824.687253,1541.520674,-149.4650633,1065.28304,-2.1,12.5,25,334,11.1,46.1,3,18.5,55,219,11.7,48.7
0.507482461,0.431614572,0.156701776,0.167389974,0.145588817,1,1824.687253,1541.520674,1255.675587,1059.596183,-2.1,12.5,25,334,11.1,46.1,0.8,15,30,312,11.3,46.2
0.903795756,0.398445956,0.121588744,0.177893567,0.202803372,1,1824.687253,1541.520674,2245.349458,1139.797348,-2.1,12.5,25,334,11.1,46.1,5.2,17.2,12,257,9.2,36.8
0.468950353,0.402475485,0.132872629,0.231372268,0.348122915,1,1824.687253,1541.520674,305.0026349,1126.635862,-2.1,12.5,25,334,11.1,46.1,0.7,16.2,36,279,11.3,49.2
0.491594969,0.446641889,0.192536229,0.173010002,0.292859146,1,1824.687253,1541.520674,-489.7474458,1773.978036,-2.1,12.5,25,334,11.1,46.1,-1.8,14.7,49,222,11.3,50.8
0.506967208,0.41611764,0.114880794,0.225592542,0.562444019,1,1824.687253,1541.520674,-1067.325553,1459.492846,-2.1,12.5,25,334,11.1,46.1,2.4,15.6,62,206,11.7,43.3
0.53260764,0.417287709,0.263561647,0.320733756,0.255751563,1,1824.687253,1541.520674,-534.9494546,2153.127533,-2.1,12.5,25,334,11.1,46.1,-4.5,13.4,48,180,10.9,53.7
0.535596689,0.575277231,0.417517361,0.264025425,0.334879051,1,1824.687253,1541.520674,-2101.183665,2731.513395,-2.1,12.5,25,334,11.1,46.1,-3.4,9.3,35,109,11,41
0.53895788,0.590787848,0.321784829,0.352556517,0.236594769,1,1824.687253,1541.520674,-445.8753816,1947.907655,-2.1,12.5,25,334,11.1,46.1,-3.3,13.7,48,222,10.1,50.1
0.510707391,0.63316619,0.232210752,0.209733811,0.27017575,1,1983.805474,1248.076615,-3153.883063,3997.134713,2.1,15,15,302,10.8,41.6,-3.6,9.1,62,168,7.6,33.6
0.364243267,0.481882508,0.249887047,0.198040933,0.583656519,1,1983.805474,1248.076615,-1478.058372,3049.382989,2.1,15,15,302,10.8,41.6,-5.8,14,48,141,11,53.1
0.305575581,0.291306161,0.015247404,0.311151214,0.070042172,1,1983.805474,1248.076615,-149.4650633,1065.28304,2.1,15,15,302,10.8,41.6,3,18.5,55,219,11.7,48.7
0.320615294,0.299149434,0.017550371,0.114318542,0.066156848,1,1983.805474,1248.076615,1255.675587,1059.596183,2.1,15,15,302,10.8,41.6,0.8,15,30,312,11.3,46.2
0.777365105,0.344583219,0.066818977,0.203732553,0.156050404,1,1983.805474,1248.076615,2245.349458,1139.797348,2.1,15,15,302,10.8,41.6,5.2,17.2,12,257,9.2,36.8
0.316255293,0.294938374,0.006424929,0.191140441,0.163549361,1,1983.805474,1248.076615,305.0026349,1126.635862,2.1,15,15,302,10.8,41.6,0.7,16.2,36,279,11.3,49.2
0.346735696,0.299631291,0.023512717,0.111358399,0.06435887,1,1983.805474,1248.076615,-489.7474458,1773.978036,2.1,15,15,302,10.8,41.6,-1.8,14.7,49,222,11.3,50.8
0.344527387,0.299251135,0.012211933,0.183545516,0.2089646,1,1983.805474,1248.076615,-1067.325553,1459.492846,2.1,15,15,302,10.8,41.6,2.4,15.6,62,206,11.7,43.3
0.328042096,0.287527838,0.054521388,0.244471554,0.039052921,1,1983.805474,1248.076615,-534.9494546,2153.127533,2.1,15,15,302,10.8,41.6,-4.5,13.4,48,180,10.9,53.7
0.373026312,0.400256953,0.149480522,0.210724482,0.168305599,1,1983.805474,1248.076615,-2101.183665,2731.513395,2.1,15,15,302,10.8,41.6,-3.4,9.3,35,109,11,41
0.366388221,0.44657169,0.089781338,0.306859577,0.091832339,1,1983.805474,1248.076615,-445.8753816,1947.907655,2.1,15,15,302,10.8,41.6,-3.3,13.7,48,222,10.1,50.1
0.25268757,0.317357483,0.118393812,0.100439527,0.136161573,1,-3153.883063,3997.134713,-1478.058372,3049.382989,-3.6,9.1,62,168,7.6,33.6,-5.8,14,48,141,11,53.1
0.264604797,0.444605019,0.217128841,0.260804759,0.238149404,1,-3153.883063,3997.134713,-149.4650633,1065.28304,-3.6,9.1,62,168,7.6,33.6,3,18.5,55,219,11.7,48.7
0.342950921,0.471202752,0.183425597,0.027442269,0.229960776,1,-3153.883063,3997.134713,1255.675587,1059.596183,-3.6,9.1,62,168,7.6,33.6,0.8,15,30,312,11.3,46.2
1,0.772818375,0.325620288,0.419710955,0.159413718,1,-3153.883063,3997.134713,2245.349458,1139.797348,-3.6,9.1,62,168,7.6,33.6,5.2,17.2,12,257,9.2,36.8
0.307357123,0.331202779,0.205994476,0.008818376,0.096357294,1,-3153.883063,3997.134713,305.0026349,1126.635862,-3.6,9.1,62,168,7.6,33.6,0.7,16.2,36,279,11.3,49.2
0.274506671,0.310274334,0.156445196,0.086978503,0.142751627,1,-3153.883063,3997.134713,-489.7474458,1773.978036,-3.6,9.1,62,168,7.6,33.6,-1.8,14.7,49,222,11.3,50.8
0.294455434,0.37421534,0.233211536,0.022729377,0.133360274,1,-3153.883063,3997.134713,-1067.325553,1459.492846,-3.6,9.1,62,168,7.6,33.6,2.4,15.6,62,206,11.7,43.3
0.285260194,0.30705764,0.123297782,0.094570748,0.154941769,1,-3153.883063,3997.134713,-534.9494546,2153.127533,-3.6,9.1,62,168,7.6,33.6,-4.5,13.4,48,180,10.9,53.7
0.303059597,0.296501819,0.077416573,0.125783064,0.096675789,1,-3153.883063,3997.134713,-2101.183665,2731.513395,-3.6,9.1,62,168,7.6,33.6,-3.4,9.3,35,109,11,41
0.293635649,0.270757457,0.062552828,0.061321661,0.184774492,1,-3153.883063,3997.134713,-445.8753816,1947.907655,-3.6,9.1,62,168,7.6,33.6,-3.3,13.7,48,222,10.1,50.1
0.151311916,0.341453135,0.216857658,0.500743055,0.584369847,1,-1478.058372,3049.382989,-149.4650633,1065.28304,-5.8,14,48,141,11,53.1,3,18.5,55,219,11.7,48.7
0.221450226,0.316528423,0.195216961,0.054725918,0.570783306,1,-1478.058372,3049.382989,1255.675587,1059.596183,-5.8,14,48,141,11,53.1,0.8,15,30,312,11.3,46.2
0.877690691,0.586997048,0.365478593,0.584148485,0.433046138,1,-1478.058372,3049.382989,2245.349458,1139.797348,-5.8,14,48,141,11,53.1,5.2,17.2,12,257,9.2,36.8
0.170661627,0.243724814,0.221762973,0.117351012,0.332802562,1,-1478.058372,3049.382989,305.0026349,1126.635862,-5.8,14,48,141,11,53.1,0.7,16.2,36,279,11.3,49.2
0.145765844,0.204880602,0.151831901,0.123576457,0.371258433,1,-1478.058372,3049.382989,-489.7474458,1773.978036,-5.8,14,48,141,11,53.1,-1.8,14.7,49,222,11.3,50.8
