sample;country;countryspecies;population;latwgs84;lonwgs84;latetrs89;lonetrs89;Bio01;Bio02;Bio03;Bio04;Bio05;Bio06;Bio07;Bio08;Bio09;Bio10;Bio11;Bio12;Bio13;Bio14;Bio15;Bio16;Bio17;Bio18;Bio19;gmted;pH.top;pH.dee
FR_FS_06_09;FR;FR_FS;FR_FS_06;41.86534;9.13886;2085104.488;4249238.833;7.7218496326893;9.55268527465054;35.2526852746505;588.237602394718;22.5218496326893;-4.56015462063889;27.0820042533282;4.92184963268929;15.6511686113669;15.6511686113669;0.792530654011641;1051.81825647094;141.927240896469;16.5064340188654;45.6935659811346;420.212905122128;88.5749881010591;88.5749881010591;325.1758013023;1493.08599399487;6.30499345839165;6.15647416304688
FR_FS_06_10;FR;FR_FS;FR_FS_06;41.86505;9.13871;2085072.541;4249225.993;7.69824546229279;9.55675810872719;35.2567581087272;588.180285390125;22.4982454622928;-4.58555879104259;27.0838042533354;4.89824546229279;15.625291606901;15.625291606901;0.771199317684596;1052.18906716236;141.990932232966;16.5052268529209;45.6947731470791;420.361139131447;88.5947594373797;88.5947594373797;325.289729643361;1497.225401347;6.29952414449243;6.1494054228371
FR_FS_06_11;FR;FR_FS;FR_FS_06;41.86497;9.13904;2085063.375;4249253.398;7.68910288458638;9.55484262425352;35.2548426242535;588.040098296361;22.4891028845864;-4.59074136873316;27.0798442533195;4.88910288458638;15.6141045136524;15.6141045136524;0.764101255520352;1052.16737165936;141.965150294998;16.5063113684593;45.6936886315408;420.352193317819;88.5880574994889;88.5880574994889;325.281854798669;1498.73555564429;6.30059937537385;6.15015847045847
FR_FS_06_12;FR;FR_FS;FR_FS_06;41.86597;9.14029;2085172.842;4249358.73;7.75552468866374;9.53675826341886;35.2367582634189;587.980604460697;22.5555246886637;-4.50931956459582;27.0648442532596;4.95552468866374;15.6836106785044;15.6836106785044;0.827438698823031;1050.70667210913;141.66781285076;16.5152270077325;45.6847729922675;419.766180986327;88.5037200561022;88.5037200561022;324.831011189243;1486.98794369598;6.32556619806956;6.18073936368031
FR_FS_06_13;FR;FR_FS;FR_FS_06;41.86619;9.14064;2085196.853;4249388.152;7.76655400064598;9.53277640101536;35.2327764010154;587.938735634858;22.566554000646;-4.4940902525968;27.0606442532428;4.96655400064598;15.6944218528734;15.6944218528734;0.83868614841856;1050.37981251141;141.596085400922;16.5180851453565;45.6819148546435;419.634518637148;88.4851526064776;88.4851526064776;324.729992564962;1485.03943029159;6.33189551031509;6.18828535112092
FR_FS_06_14;FR;FR_FS;FR_FS_06;41.8658;9.13921;2085155.056;4249268.537;7.75657547725785;9.54569210573661;35.2456921057366;588.288681408238;22.5565754772578;-4.52122877605353;27.0778042533114;4.95657547725785;15.6886876248326;15.6886876248326;0.824463329683076;1051.20495506414;141.814668220475;16.5091608499904;45.6908391500097;419.967347094515;88.5414954253813;88.5414954253813;324.987069612686;1486.98467859543;6.31464682762372;6.16867374657489
FR_FS_06_15;FR;FR_FS;FR_FS_06;41.86606;9.13909;2085183.939;4249258.842;7.77982923669282;9.5440653538617;35.2440653538617;588.425641919995;22.5798292366928;-4.49941501662432;27.0792442533171;4.97982923669282;15.7150081361483;15.7150081361483;0.844650337237371;1050.95561900336;141.787041212891;16.5092140981221;45.6907859018779;419.867906071697;88.5318684178692;88.5318684178692;324.9112820937;1482.96806686045;6.31774994182743;6.17313327340319
FR_FS_06_16;FR;FR_FS;FR_FS_06;41.86623;9.13953;2085202.333;4249295.705;7.78705383919778;9.53962043334874;35.2396204333487;588.336391442611;22.5870538391978;-4.48691041409824;27.073964253296;4.98705383919778;15.7213976591451;15.7213976591451;0.852710019250491;1050.64706154627;141.711901530609;16.5120891776385;45.6879108223615;419.743647025257;88.5120487358092;88.5120487358092;324.815472888364;1481.64833999958;6.32383043999416;6.18020692610879
FR_FS_06_17;FR;FR_FS;FR_FS_06;41.86648;9.13955;2085229.977;4249297.665;7.8067952813001;9.53728014493472;35.2372801449347;588.420753173377;22.6067952813001;-4.46692897199497;27.0737242532951;5.0067952813001;15.7432393896604;15.7432393896604;0.870351172939747;1050.37273231623;141.670860376826;16.5129888892375;45.6870111107626;419.633843563961;88.4996875821411;88.4996875821411;324.731590003981;1478.2256746536;6.32792726523007;6.18562831254201
FR_FS_06_18;FR;FR_FS;FR_FS_06;41.86672;9.1398;2085256.296;4249318.778;7.82120462419071;9.53372627635391;35.2337262763539;588.420956384777;22.6212046241907;-4.44951962909238;27.0707242532831;5.0212046241907;15.7582026011199;15.7582026011199;0.88420664726153;1050.05092852081;141.606844902304;16.5153150206801;45.6846849793199;419.504437140645;88.4825921078064;88.4825921078064;324.632451317919;1475.70371556226;6.33376592780248;6.19277208671912
FR_FS_06_19;FR;FR_FS;FR_FS_06;41.86651;9.14006;2085232.812;4249340.197;7.80008566056686;9.53394206906262;35.2339420690626;588.254301627862;22.6000856605669;-4.46751859270374;27.0676042532706;5.00008566056686;15.7337478447748;15.7337478447748;0.866423476358881;1050.20543388808;141.611068073153;16.5161308133912;45.6838691866088;419.565706653385;88.4859752786513;88.4859752786513;324.678769245184;1479.32704486799;6.33251610834615;6.19046253420734
FR_FS_06_20;FR;FR_FS;FR_FS_06;41.86573;9.1388;2085147.699;4249234.29;7.75581421601584;9.54927635799873;35.2492763579987;588.402775895207;22.5558142160158;-4.52691003731522;27.0827242533311;4.95581421601583;15.6892621113482;15.6892621113482;0.822366320683506;1051.40461113687;141.871845229695;16.5069851022294;45.6930148977706;420.047798121811;88.5566724344332;88.5566724344332;325.049552135414;1487.19219066422;6.31048986997545;6.16404274024593
FR_FS_06_21;FR;FR_FS;FR_FS_06;41.86516;9.13843;2085084.979;4249202.79;7.71002016664638;9.55788316787044;35.2578831678704;588.315375035834;22.5100201666464;-4.57714408670244;27.0871642533488;4.91002016664637;15.6393012521247;15.6393012521247;0.78073908116799;1052.15810905467;142.005752469579;16.5043119120561;45.6956880879439;420.349079841062;88.5979396739473;88.5979396739473;325.281300234713;1495.24125574668;6.29920980879891;6.14959582716356
FR_FS_06_22;FR;FR_FS;FR_FS_06;41.86536;9.13807;2085107.452;4249173.026;7.73113436460215;9.55855632829885;35.2585563282989;588.511976074066;22.5311343646021;-4.56034988876392;27.0914842533661;4.93113436460215;15.6640622896694;15.6640622896694;0.798206439534917;1052.04717018785;142.014685111318;16.5030650724768;45.6969349275232;420.305317765996;88.5982323156514;88.5982323156514;325.24867183884;1491.64136332396;6.29959706820819;6.15095918281893
FR_FS_06_23;FR;FR_FS;FR_FS_06;41.86582;9.13829;2085158.143;4249191.898;7.7701043030081;9.55196234062245;35.2519623406224;588.61058000036;22.5701043030081;-4.51873995034743;27.0888442533555;4.9701043030081;15.7069862157412;15.7069862157412;0.833222390275016;1051.45600258069;141.914629160318;16.504631084833;45.695368915167;420.069229913252;88.5663363649237;88.5663363649237;325.067051961614;1484.7996946586;6.30800319966863;6.16191608920849
FR_FS_06_24;FR;FR_FS;FR_FS_06;41.86607;9.13855;2085185.559;4249213.857;7.78860691346338;9.54756581852862;35.2475658185286;588.615119132836;22.5886069134634;-4.49711733987967;27.085724253343;4.98860691346337;15.7267653482778;15.7267653482778;0.850448478648943;1051.09859387282;141.845203071735;16.5063545627637;45.6936454372363;419.926111647764;88.5457502765364;88.5457502765364;324.956846740411;1481.53009433538;6.31372231964633;6.16904311718725
FR_FS_06_25;FR;FR_FS;FR_FS_06;41.86628;9.13884;2085208.521;4249238.268;7.80226442785915;9.54356231564441;35.2435623156444;588.593300149959;22.6022644278591;-4.47997982546999;27.0822442533291;5.00226442785914;15.7409463655439;15.7409463655439;0.86358249017441;1050.78328177977;141.779629059999;16.5083510599035;45.6916489400965;419.799589612839;88.5272162649894;88.5272162649894;324.859451711338;1479.10807168693;6.31916661879479;6.17567384687937
GB_FS_19_01;GB;GB_FS;GB_FS_19;51.52610505;-1.02303157;3214944.848;3559348.909;9.98506593874033;6.9;35.3424444346096;451.356207875564;20.6690249002563;1.26036235764146;19.4086625426148;7.48506593874033;6.36036235764145;15.9850659387403;4.53395896151593;765.971686709544;81.4401972053604;49.6436952065547;16.2350659387403;237.153957739795;161.466118283604;170.824056342475;195.578694595694;132.947049629967;5.96342977149841;5.97224124963439
GB_FS_19_02;GB;GB_FS;GB_FS_19;51.52460067;-1.02981965;3214850.041;3558858.836;10.0031184988125;6.9;35.3501538883111;451.27881031989;20.6529646105015;1.20311849881255;19.4498461116889;7.50311849881254;6.30311849881255;16.0031184988125;4.50311849881254;763.171533688159;81.1537586871244;49.522162879288;16.2563908859361;236.420555101611;160.947854101189;169.973520688023;195.101356832824;136.357416555149;5.97925531459857;6.0123406605647
GB_FS_19_03;GB;GB_FS;GB_FS_19;51.52559686;-1.02612734;3214921.207;3559128.386;9.9911642187647;6.9;35.3520945787113;451.28018589948;20.6547726281676;1.22931139751717;19.4254612306505;7.4911642187647;6.32931139751717;15.9911642187647;4.51360840940294;764.895020001017;81.3293090449169;49.5989515343443;16.2411642187647;236.875241186649;161.270344906727;170.489895709107;195.404767922967;135.507311163684;6.06226530539683;6.08366770462604
GB_FS_19_04;GB;GB_FS;GB_FS_19;51.52295941;-1.03053899;3214676.715;3558782.099;10.0228136188913;6.9;35.3379574241222;451.593538592167;20.6848561947692;1.22281361889133;19.4620425758779;7.5228136188913;6.32281361889131;16.0228136188913;4.5228136188913;761.497610048344;80.9999262223691;49.4371812789482;16.2835846619047;235.987384907458;160.60549673982;169.498529293703;194.785059823279;131.98285204784;5.90125539053591;5.95287197277838
GB_FS_19_05;GB;GB_FS;GB_FS_19;51.52432222;-1.03054368;3214826.93;3558804.588;10.0064598988259;6.9;35.351923775915;451.380751213474;20.6545361229109;1.20645989882587;19.448076224085;7.50645989882585;6.30645989882587;16.0064598988259;4.50645989882585;762.571508906537;81.0953797744881;49.4860735991439;16.2648435735666;236.25744812375;160.817532300669;169.817766230191;194.975910647517;135.739503484464;5.94594439007604;5.98117298558186
GB_FS_19_06;GB;GB_FS;GB_FS_19;51.52324875;-1.03078835;3214711.205;3558769.863;10.0193415388774;6.9;35.3429908132273;451.571779755675;20.6763507256501;1.21934153887742;19.4570091867727;7.51934153887739;6.3193415388774;16.0193415388774;4.51934153887739;761.599098521431;81.0073584114839;49.438620558954;16.281673890982;236.009201714801;160.620710579881;169.536746981111;194.796931881497;132.865596487325;5.90167270674735;5.94918656249921
GB_FS_19_07;GB;GB_FS;GB_FS_19;51.52504575;-1.02741572;3214873.949;3559030.926;9.99777753879119;6.9;35.3512140586089;451.294577459192;20.6574025882277;1.2204641574818;19.4369384307459;7.49777753879119;6.32046415748179;15.9977775387912;4.50962504943648;764.176763518487;81.2587080046342;49.5685148942718;16.2477775387912;236.690375825958;161.137121146341;170.269729828275;195.283890282533;135.549565958406;6.07081315412314;6.10167179248559
GB_FS_19_08;GB;GB_FS;GB_FS_19;51.52549183;-1.02836397;3214933.016;3558973.447;9.99242457876974;6.9;35.3558622217433;451.16529064958;20.6413595666055;1.20373219741482;19.4376273691907;7.49242457876974;6.30373219741481;15.9924245787697;4.49893498783575;764.350125128277;81.2680677646718;49.5792366727569;16.2424245787697;236.730523044561;161.179319321837;170.314556926897;195.32003070112;137.762727538638;6.05258850586638;6.07616764222812
GB_FS_19_09;GB;GB_FS;GB_FS_19;51.52212784;-1.0296562;3214575.854;3558828.644;10.0327924589312;6.9;35.320684113502;451.630442938456;20.7121083454292;1.23279245893119;19.479315886498;7.53279245893116;6.33279245893117;16.0327924589312;4.53279245893116;761.279159043064;80.9857261117614;49.4390251989557;16.2862690313643;235.944169935632;160.581706619725;169.404190841673;194.767253082106;129.289187098497;5.90843752045137;5.97288136083821
GB_FS_19_10;GB;GB_FS;GB_FS_19;51.52267928;-1.02998142;3214640.017;3558815.599;10.0261751789047;6.9;35.329996367596;451.58160831666;20.6961788113088;1.22617517890478;19.470003632404;7.52617517890475;6.32617517890476;16.0261751789047;4.52617517890475;761.556749876625;81.0086115659095;49.4471691189881;16.2823467254055;236.010111658066;160.628704859913;169.497789684217;194.809121350386;130.987929689259;5.91313757115389;5.96971769336711
GB_FS_19_11;GB;GB_FS;GB_FS_19;51.52403816;-1.03085104;3214798.844;3558778.783;10.0098686188395;6.9;35.3512293596284;451.451720939771;20.658639259211;1.20986861883949;19.4487706403716;7.50986861883947;6.30986861883948;16.0098686188395;4.50986861883947;762.187799734734;81.0592001580597;49.4647824790588;16.2709665973073;236.156006314493;160.736335740344;169.713474900923;194.899863094645;135.037645541795;5.92593891219582;5.9639620068807
GB_FS_19_12;GB;GB_FS;GB_FS_19;51.52575385;-1.02575325;3214934.595;3559156.633;9.98928033875715;6.9;35.3515787362292;451.273870250775;20.6544492694063;1.23191659752759;19.4225326718787;7.48928033875715;6.33191659752759;15.9892803387572;4.51516893064918;765.103708810532;81.3495904849981;49.6080475756207;16.2392803387571;236.928667868103;161.309657630604;170.553463110602;195.439797044347;135.445885827039;6.05288274124819;6.0713889653305
GB_FS_19_13;GB;GB_FS;GB_FS_19;51.52514876;-1.02672388;3214878.067;3559080.033;9.9965414187862;6.9;35.3513150425889;451.321432483228;20.6596489562468;1.22753011751003;19.4321188387367;7.4965414187862;6.32753011751003;15.9965414187862;4.51310753746058;764.400540855457;81.2827288847306;49.5769418623159;16.2465414187862;236.749316794205;161.175648610527;170.34068123657;195.320046490688;135.078125475408;6.07149583894396;6.10041007696896
GB_FS_19_14;GB;GB_FS;GB_FS_19;51.52486646;-1.02951195;3214876.11;3558884.359;9.99992901879978;6.9;35.3513032999889;451.215178881348;20.6486257188109;1.19992901879979;19.4486967000111;7.49992901879978;6.29992901879979;15.9999290187998;4.49992901879978;763.546143503043;81.1893174989399;49.5428085193706;16.2511613375884;236.520349657029;161.026241341503;170.07549888345;195.17616685647;137.053934975061;5.99762416823962;6.02785522702656
GB_FS_19_15;GB;GB_FS;GB_FS_19;51.52565184;-1.02686134;3214934.938;3559079.036;9.99050445876204;6.9;35.35392371361;451.227917591391;20.6484644206966;1.21984363747927;19.4286207832174;7.49050445876204;6.31984363747926;15.990504458762;4.50795996193462;764.789799108477;81.3156516048624;49.5959421268866;16.240504458762;236.846236419087;161.255147724329;170.454062221518;195.390080355463;136.478649186601;6.0876099370858;6.1097907367215
GB_FS_19_16;GB;GB_FS;GB_FS_19;51.5260214;-1.02394989;3214945.228;3559284.617;9.98606973874436;6.9;35.3460224705337;451.323680781118;20.6632316622782;1.25034631760138;19.4128853446768;7.48606973874436;6.35034631760138;15.9860697387444;4.52716192353385;765.706568322798;81.4121347252481;49.6328829685565;16.2360697387443;237.085012941564;161.418646529549;170.741080304188;195.536808477572;133.894825008795;5.99498276641274;6.00651448956532
GB_FS_19_17;GB;GB_FS;GB_FS_19;51.52709202;-1.0271294;3215096.433;3559084.776;9.97322229869297;6.9;35.3627877133752;450.973376149428;20.616500820704;1.19934475739732;19.4171560633067;7.47322229869297;6.29934475739732;15.973222298693;4.49327852201105;765.924091513957;81.4129111252511;49.6503893272393;16.2232222986929;237.129766980356;161.484401245651;170.786222542981;195.593633556412;140.436789987557;6.13107299617261;6.13336627834688
GB_FS_19_18;GB;GB_FS;GB_FS_19;51.52363641;-1.03127576;3214759.018;3558742.969;10.0146896188588;6.9;35.3505990360638;451.554197595247;20.664090582795;1.2146896188588;19.4494009639362;7.51468961885877;6.31468961885878;16.0146896188588;4.51468961885877;761.653679424099;81.0089816342966;49.4350295589397;16.2799782737813;236.015268383243;160.62269633989;169.568467249656;194.794329407099;134.072020088579;5.89730255524078;5.93911393934973
GB_FS_19_19;GB;GB_FS;GB_FS_19;51.52532101;-1.02894894;3214920.31;3558930.526;9.99447441877795;6.9;35.3550517097395;451.15561835754;20.6413297626056;1.19876239739494;19.4425673652107;7.49447441877795;6.29876239739493;15.994474418778;4.4968553438277;764.092624139248;81.2417294445664;49.568957668716;16.2444744187779;236.663467720293;161.133263309653;170.234332442576;195.277263856949;137.935598379298;6.02931577098563;6.05447270239174
GB_FS_19_20;GB;GB_FS;GB_FS_19;51.52500216;-1.02799944;3214875.249;3558990.219;9.99830061879325;6.9;35.3511663880103;451.263992831975;20.654708723516;1.21398259745583;19.4407261260602;7.49830061879325;6.31398259745582;15.9983006187932;4.50640810472277;764.024476664974;81.2415602445658;49.5632056295499;16.2483006187932;236.649724881095;161.112096392139;170.220505003378;195.259864017736;136.045568677486;6.05078039410423;6.08142532880248
GB_FS_19_21;GB;GB_FS;GB_FS_19;51.52598209;-1.02493845;3214951.228;3559216.255;9.98654145874622;6.9;35.3493502596326;451.277394742733;20.6563439877078;1.23895531755578;19.417388670152;7.48654145874622;6.33895531755577;15.9865414587462;4.51980252896158;765.465929920037;81.385578965142;49.6236366939768;16.2365414587462;237.021711706768;161.377158105755;170.664501189339;195.49959128288;134.998916412924;6.0288412832357;6.04273819198564
GB_FS_19_22;GB;GB_FS;GB_FS_19;51.52732755;-1.02719159;3215123.036;3559084.458;9.97039593868161;6.9;35.3645793023124;450.931733590515;20.6109923462169;1.19577211738297;19.4152202288339;7.47039593868161;6.29577211738297;15.9703959386816;4.4905964075353;766.104765713428;81.4283767253133;49.659012652809;16.2203959386816;237.174974226072;161.520830382402;170.839162588729;195.626201562078;141.121637781455;6.13068245224335;6.13055889002819
GB_FS_19_23;GB;GB_FS;GB_FS_19;51.52731867;-1.02681155;3215118.084;3559110.337;9.97050249868207;6.9;35.3618363687172;450.94886764304;20.6148038930243;1.20043915740168;19.4143647356226;7.47050249868207;6.30043915740168;15.9705024986821;4.49430139434224;766.18210142128;81.436858325347;49.6622913996141;16.220502498682;237.195003052944;161.534800862834;170.863432215618;195.637642228915;140.563422032085;6.12106561687145;6.12058641223745
GB_FS_19_24;GB;GB_FS;GB_FS_19;51.52793482;-1.02765469;3215194.791;3559062.905;9.96310869865251;6.9;35.3722683430505;450.815128412525;20.593438365793;1.18292767733163;19.4105106884614;7.46310869865251;6.28292767733163;15.9631086986525;4.48032966714058;766.49991069253;81.4609857654434;49.6778948725307;16.2131086986525;237.273649006113;161.601068801661;170.954141888834;195.699554542017;143.365036429323;6.09734322550657;6.09626288982205
GB_FS_19_25;GB;GB_FS;GB_FS_19;51.5288611;-1.02940667;3215315.174;3558958.426;9.95199333860803;6.9;35.3980306767649;450.627702515121;20.5539626618431;1.15199333860802;19.4019693232351;7.45199333860803;6.25199333860805;15.951993338608;4.45199333860803;766.808808928808;81.4820400766999;49.690405639961;16.2020173539809;237.349318350113;161.662038784046;171.045747897099;195.762875371995;148.499184182089;6.0346387685458;6.03266153946937
GB_FS_19_26;GB;GB_FS;GB_FS_19;51.52949939;-1.03015903;3215393.373;3558917.587;9.94375403657785;6.89942017800043;35.4039266754239;450.634361822601;20.5494201780004;1.14942017800046;19.4;7.44375403657785;6.24433385857743;15.9437540365778;4.44433385857742;766.67241733151;81.4539208122175;49.6743870150997;16.1943338585774;237.277661679516;161.630506190126;171.038370694357;195.702694842417;149.573844681822;6.0089607351175;6.0065420192879
GB_FS_19_27;GB;GB_FS;GB_FS_19;51.52818309;-1.02719067;3215217.297;3559098.838;9.96012945864059;6.9;35.3696264982947;450.790329055818;20.5930745481642;1.18551667734199;19.4075578708222;7.46012945864059;6.285516677342;15.9601294586406;4.48294508952364;766.811069530383;81.4899976855595;49.6924272549614;16.2101294586405;237.352163708799;161.662151149023;171.047162551579;195.752036564599;143.297593968067;6.09878236098103;6.09722029319515
GB_FS_19_28;GB;GB_FS;GB_FS_19;51.5279914;-1.02650553;3215189.013;3559142.551;9.96242973864981;6.9;35.3623163591674;450.845617149196;20.6042908777581;1.19603863738411;19.408252240374;7.46242973864981;6.29603863738411;15.9624297386498;4.49186113910836;766.810142997222;81.49263936557;49.6921421845093;16.2124297386498;237.35256143835;161.660316497663;171.048881121135;195.74749233413;141.771141711565;6.08306571690273;6.0807815478129
GB_FS_19_29;GB;GB_FS;GB_FS_19;51.52775142;-1.02541672;3215151.189;3559213.102;9.96530949866128;6.9;35.3523071828287;450.927082772476;20.6201479659708;1.21198411744787;19.408163848523;7.46530949866128;6.31198411744786;15.9653094986613;4.50483846730958;766.857736414461;81.5014922456057;49.6936004726646;16.2153094986612;237.365965966554;161.666238042135;171.066712089356;195.749164222287;139.577295206373;6.04762576420869;6.04417026373891
GB_FS_19_30;GB;GB_FS;GB_FS_19;51.52570894;-1.02794988;3214952.61;3559005.441;9.98981925875931;6.9;35.3568665640935;451.155753327753;20.6394339554247;1.20609595742426;19.4333379980004;7.48981925875931;6.30609595742426;15.9898192587593;4.49961469666539;764.612274811115;81.2936378447742;49.5903376616283;16.2398192587593;236.797974833658;161.228012648513;170.394793756045;195.364517730125;137.877578768138;6.07136267613477;6.09243731621162
GB_FS_20_01;GB;GB_FS;GB_FS_20;51.61976762;-0.98915703;3224912.684;3563231.646;9.63686094718803;6.80909113567701;35.413139052812;449.521938882242;20.2530460880935;0.955070046660992;19.2979760414325;7.13888490575552;6.03686094718801;15.636860947188;4.23686094718805;761.451714316444;79.5221294036478;47.8413874607656;15;230.611897545566;160.276629089107;174.294701555538;187.849364702157;193.222612839217;6.12101610722222;6.1014387999379
GB_FS_20_02;GB;GB_FS;GB_FS_20;51.61968372;-0.98670901;3224877.982;3563397.573;9.61825116242143;6.82058169693405;35.4232890348931;449.518264004511;20.2280646340865;0.929418303065989;19.2986463310205;7.12941830306598;6.01825116242141;15.6182511624214;4.21825116242145;762.757716636575;79.6533666954395;47.9044802030698;14.9915401973145;230.982035452232;160.52365299625;174.646386192915;188.131795290883;197.080016820176;6.06195563768504;6.03826521356552
GB_FS_20_03;GB;GB_FS;GB_FS_20;51.61987709;-0.98602404;3224892.169;3563447.619;9.60522535727911;6.82538786204351;35.4291882349166;449.478329248721;20.22271195152;0.924612137956531;19.2980998135635;7.12461213795652;6.00522535727909;15.6052253572791;4.20522535727912;762.856904010413;79.6542746979876;47.9035833681561;14.9844135921957;230.990112142443;160.539722211584;174.689981285814;188.137520626175;199.027915795111;6.05378349610171;6.0285285639626
GB_FS_20_04;GB;GB_FS;GB_FS_20;51.62007666;-0.98504461;3224903.978;3563517.894;9.58492633488318;6.83393372439245;35.438546554954;449.395665012187;20.2137598603268;0.91606627560759;19.2976935847192;7.11606627560758;5.98492633488316;15.5849263348832;4.18492633488319;763.093384645664;79.6651795491886;47.9095133504946;14.9734728898372;231.031778787239;160.583413318703;174.771732941927;188.173806173264;202.177330047518;6.0377883531756;6.01063240584713
GB_FS_20_05;GB;GB_FS;GB_FS_20;51.62025101;-0.98417969;3224914.199;3563579.922;9.56606060548365;6.84242041375048;35.4468333949872;449.315745986597;20.2053730956312;0.907579586249555;19.2977935093816;7.10757958624954;5.96606060548363;15.5660606054837;4.16606060548365;763.313977864454;79.6754945938925;47.9158258798443;14.9628940004708;231.071110686046;160.625201186843;174.846650205538;188.20923548138;205.138256630945;6.02238610021835;5.99372434140819
GB_FS_20_06;GB;GB_FS;GB_FS_20;51.62019585;-0.98359698;3224902.063;3563618.831;9.55279908303736;6.84868941616882;35.4544878350178;449.226971569491;20.1984113744068;0.901310583831216;19.2971007905755;7.1013105838312;5.95279908303734;15.5527990830374;4.15279908303736;763.641352050888;79.7023986351962;47.9330589223061;14.9572869180551;231.158784531182;160.690223434282;174.932680811864;188.286545608867;207.341415894476;6.00651361825499;5.9770043997112
GB_FS_20_07;GB;GB_FS;GB_FS_20;51.62039149;-0.98291041;3224916.486;3563669.023;9.53698921140025;6.85626044777299;35.4603789950413;449.167995348238;20.1916802785929;0.893739552227042;19.2979407263658;7.09373955222703;5.93698921140023;15.5369892114002;4.13698921140024;763.767862382918;79.7044782909913;47.9347827138868;14.9473682064415;231.171754594381;160.7142201691;174.982901811;188.299999743642;209.815965503416;5.99478419833851;5.96421065707876
GB_FS_20_08;GB;GB_FS;GB_FS_20;51.62048863;-0.98244446;3224922.348;3563702.492;9.52592446609007;6.86173379306082;35.4648047150591;449.11921013118;20.1867307459401;0.888266206939213;19.2984645390009;7.0882662069392;5.92592446609004;15.5259244660901;4.12592446609005;763.892944528716;79.7101195036474;47.9388533791694;14.9407291811491;231.193627765002;160.738780644997;175.024878354333;188.320826179525;211.580413111008;5.98540095482224;5.9541801309216
GB_FS_20_09;GB;GB_FS;GB_FS_20;51.62069919;-0.98186418;3224939.52;3563745.668;9.51147311075541;6.869305100877;35.469305100877;449.067857249163;20.1807340325412;0.880734032541213;19.3;7.0807340325412;5.9114535440463;15.5114289316642;4.11145354404631;763.965638833634;79.7071749654098;47.938144414443;14.9306753324139;231.190869130525;160.753107190883;175.061002926805;188.321838579558;213.862850446025;5.97517859324229;5.94326024983981
GB_FS_20_10;GB;GB_FS;GB_FS_20;51.62138575;-0.98103538;3225006.564;3563813.769;9.50152376746675;6.87925070091676;35.4792507009168;448.868933840141;20.1741947060173;0.874194706017303;19.3;7.07419470601729;5.89980106399972;15.4949440051006;4.09980106399972;763.525688774111;79.6429795716509;47.898661437534;14.9190265956162;231.011634822803;160.662788180269;174.998817579552;188.167316688687;216.355502733201;5.97578946375867;5.94595355015037
GB_FS_20_11;GB;GB_FS;GB_FS_20;51.62142883;-0.98036123;3225004.306;3563860.566;9.48525491906699;6.8873405009491;35.4873405009491;448.751888424645;20.1648924893108;0.864892489310738;19.3;7.06489248931073;5.88413842393707;15.4775519883617;4.08413842393706;763.805982443585;79.6627748283997;47.9118285259215;14.911543003921;231.077897976408;160.718986005498;175.079891013215;188.22695167393;219.168134594817;5.97071521659553;5.94387927331692
GB_FS_20_12;GB;GB_FS;GB_FS_20;51.62168993;-0.97972546;3225026.472;3563908.376;9.47261439192854;6.89496974097961;35.4949697409796;448.605652555213;20.1562327551002;0.856232755100186;19.3;7.05623275510017;5.87201314388864;15.4612630141206;4.07201314388863;763.807663455731;79.652227842533;47.9056698529846;14.9044290109805;231.052855764658;160.718901666761;175.10320964166;188.20629777511;221.699572518694;5.96818581011046;5.94442464599236
GB_FS_20_13;GB;GB_FS;GB_FS_20;51.61746578;-0.99172256;3224685.715;3563017.858;9.59228336903535;6.81975771774517;35.4577166309647;448.769695227081;20.2222993720217;0.9412788286315;19.2810205433902;7.1112628256451;5.99228336903534;15.5922833690353;4.19228336903536;762.761411993571;79.6613739021782;47.9731693012922;15;231.101870343472;160.582779810329;174.467040254199;188.362661202182;200.994227386699;6.05357968551283;6.05189373314743
GB_FS_20_14;GB;GB_FS;GB_FS_20;51.61773149;-0.99121545;3224709.72;3563056.957;9.59919736846363;6.82029467714809;35.4508026315364;448.866172351061;20.2268535308413;0.94210750803543;19.2847460228058;7.11445134565778;5.99919736846362;15.5991973684636;4.19919736846365;762.714543275788;79.6561898227576;47.9630203012521;15;231.074684424565;160.567691970271;174.475756734835;188.324425042631;199.950828266447;6.05587544968166;6.05049285719468
GB_FS_20_15;GB;GB_FS;GB_FS_20;51.61790935;-0.99070793;3224724.04;3563094.618;9.60428254133022;6.82111120999759;35.4457174586698;448.944144194296;20.2287993165416;0.941102440877653;19.2876968756639;7.11658566566633;6.00428254133021;15.6042825413302;4.20428254133024;762.770084344625;79.6623469699359;47.960260541241;15;231.0817919189;160.573727490295;174.505336682107;188.316525389753;199.269081665245;6.05477959754567;6.04593819633299
GB_FS_20_16;GB;GB_FS;GB_FS_20;51.61799753;-0.99020896;3224728.567;3563130.196;9.60766768602942;6.82238003468835;35.4423323139706;449.00136292641;20.2285238059118;0.938499945552891;19.2900238603589;7.11764382567055;6.00766768602941;15.6076676860294;4.20766768602943;762.924765526503;79.6793765853186;47.9648287012594;15;231.122174309691;160.600465410402;174.55475633762;188.338458685155;198.928851007894;6.05122281991653;6.0404568822429
